link_researcher,assunto_keywords,assunto_ids
/pt/auxilios/26553/dna-espermatico-bovino-ha-alteracoes-nas-diferentes-idades/,DNA##Espermatozoides##Cromatina##Fertilidade##Bovinos,2893##7064##4749##1467##2718
/pt/auxilios/26555/anestesia-por-tumescencia-com-lidocaina-ou-ropivacaina-em-diferentes-concentracoes-em-cadelas-submet/,Anestesiologia veterinária##Anestesia local##Mastectomia##Ropivacaína##Cães,153518##7633##20494##16440##3722
/pt/auxilios/24383/estudo-da-maturacao-in-vitro-de-oocitos-em-meio-seriado-de-hormonio-luteinizante-lh-e-progesterona/,Fertilização in vitro animal##Oócitos##Hormônio luteinizante##Microscopia eletrônica de transmissão##Microscopia eletrônica de varredura##Cães,11951##339##16694##13319##7819##3722
/pt/auxilios/24789/avaliacao-microbiologica-fisico-quimica-e-deteccao-de-residuos-de-antimicrobianos-em-leite-humano/,Análise físico-química##Escherichia coli##Microbiologia##Staphylococcus##Fatores de virulência##Leite,150701##981##158001##6087##5779##354
/pt/auxilios/24807/caracterizacao-fenotipica-genotipica-e-de-fatores-de-virulencia-em-linhagens-do-genero-nocardia-iso/,Mastite animal##Fatores de virulência##Nocardia##Nocardiose,3873##5779##149441##153148
/pt/auxilios/28057/avaliacao-de-diferentes-protocolos-de-isolamento-de-circovirus-suino-tipo-2-cvs-2-em-cultivo-celul/,Doenças infecciosas em animais##Suínos##Circovirus##Reação em cadeia por polimerase (PCR)##Imuno-histoquímica,5441##3645##5720##6714##162220
/pt/auxilios/26556/avaliacao-clinica-sorologica-e-parasitologica-de-serpentes-naturalmente-infectadas-com-cryptosporid/,Doenças parasitárias em animais##Cryptosporidium##Oócitos##Anticorpos##Sorologia##Serpentes,158337##1057##339##217##10032##4690
/pt/auxilios/24402/comparacao-do-perfil-epigenetico-de-genes-relacionados-a-diferenciacao-neural-murina-em-tipos-celula/,Células-tronco embrionárias##Epigênese genética##Diferenciação celular##Imunoprecipitação da cromatina##Neurogênese##Terapia baseada em transplante de células e tecidos,5588##5574##883##157158##5865##164713
/pt/auxilios/24810/inducao-de-multiplas-ovulacoes-em-eguas-utilizando-baixas-doses-de-deslorelina/,Ovulação##Éguas,1608##7741
/pt/auxilios/25544/aspectos-ecologicos-das-rickettsioses-causadas-por-rickettsia-rickettsii-e-rickettsia-parkeri-em-are/,Febre maculosa##Vetores##Epidemiologia##Carrapatos##Ecologia##Rickettsia,5762##4902##157796##276##158009##152222
/pt/auxilios/24388/ceratoplastia-anterior-lamelar-profunda-com-exposicao-da-membrana-de-descemet-estudos-experimental/,Oftalmologia veterinária##Substância própria##Transplante de córnea##Lâmina limitante posterior da córnea,5431##149940##14335##149939
/pt/auxilios/25543/interacao-biologica-de-membranas-polimericas-bioativas-em-tibia-de-coelhos-analise-morfometrica-hi/,Ortopedia e traumatologia veterinária##Cicatrização##Fraturas da tíbia##Biopolímeros##Coelhos,6525##1560##3090##4726##6982
/pt/auxilios/25551/avaliacao-de-gatos-da-raca-maine-coon-com-cardiomiopatia-hipertrofica-aspectos-clinicos-ecocardiogr/,Insuficiência cardíaca##Cardiomiopatia hipertrófica##Mutação##Gatos,4624##148548##988##4373
/pt/auxilios/25559/estudo-comparativo-de-procedimentos-destinados-ao-controle-da-potencia-de-bacterinas-anti-leptospiro/,Imunização passiva##Imunidade ativa##Suínos,108##151667##3645
/pt/auxilios/26557/avaliacao-imuno-histoquimica-da-expressao-da-mmp-9-e-do-vegf-no-cancer-de-mama-em-gatas-e-correlacao/,Oncologia##Neoplasias mamárias##Proliferação celular##Biomarcadores tumorais##Metaloproteinase 9 da matriz##Prognóstico##Gatos,4867##1603##5458##167092##153010##737##4373
/pt/auxilios/26605/pesquisa-de-leishmania-leishmania-chagasi-e-trypanosoma-cruzi-em-caes-do-municipio-de-aracatuba-s/,Doenças parasitárias em animais##Cães##Leishmaniose##Doença de Chagas##Leishmania infantum##Trypanosoma cruzi##Araçatuba (SP),158337##3722##519##154##150056##155##1336
/pt/auxilios/26933/variacao-sexual-ontogenetica-e-ambiental-do-veneno-de-crotalus-durissus-terrificus-e-bothrops-jarar/,Bothrops jararaca##Crotalus durissus terrificus##Toxicologia##Venenos,7025##173944##157962##8247
/pt/auxilios/24793/inducao-experimental-de-polioencefalomalacia-em-ovinos-confinados-ingerindo-dieta-com-alto-teor-enxo/,Polioencefalomalácia animal##Ovinos##Neurologia##Clínica de grandes animais,166194##3416##2395##161922
/pt/auxilios/24795/pesquisa-e-identificacao-de-flebotomineos-diptera-psychodidae-na-zona-urbana-e-periurbana-do-muni/,Leishmaniose,519
/pt/auxilios/24796/identificacao-e-quantificacao-da-expressao-de-fatores-determinantes-de-pluripotencia-em-embrioes-bov/,Expressão gênica##Técnicas in vitro##Pluripotência##Bovinos##Embrião,874##164516##176567##2718##3766
/pt/auxilios/24802/estudo-da-resposta-auditiva-evocada-de-tronco-cerebral-bera-em-caes/,Neurologia veterinária##Cães,148919##3722
/pt/auxilios/25547/avaliacao-da-progesterona-e-do-estradiol-salivares-comparativamente-a-progesterona-e-estradiol-plasm/,Cadelas##Ciclo estral animal,8348##2869
/pt/auxilios/26559/estudo-epidemiologico-anatomo-patologico-e-molecular-da-meningoencefalite-nao-supurativa-ocasionada/,Herpesvirus bovino 5##Biotecnologia da reprodução##Transferência de embriões animal##Transmissão de doenças animais##Apoptose##Imuno-histoquímica,4279##2716##7428##675##72##162220
/pt/auxilios/24393/estudo-clinico-e-avaliacao-imunoistoquimica-da-retina-e-da-circulacao-retrobulbar-de-coelhos-tratado/,Oftalmologia veterinária##Imuno-histoquímica##Eletrorretinografia##Ultrassonografia##Angiografia##Coelhos,5431##162220##5646##398##6047##6982
/pt/auxilios/24397/identificacao-das-formas-merogonicas-e-gametogonicas-de-neospora-caninum-em-caes-infectados-com-ovos/,Infecção experimental animal,5721
/pt/auxilios/24399/complexo-respiratorio-felino-pesquisa-de-chlamydophila-felis-herpesvirus-felino-tipo-1-e-de-co-inf/,Síndrome de imunodeficiência adquirida felina##Vírus da leucemia felina##Chlamydophila##Imunossupressores##Reação em cadeia por polimerase (PCR)##Imunofluorescência em animal,18632##18633##18635##7738##6714##9070
/pt/auxilios/24400/frequencia-de-escherichia-coli-shigatoxigenica-stec-e-enteropatogenica-epec-em-propriedades-de-b/,Microbiologia veterinária,8867
/pt/auxilios/24423/relacao-da-ciclooxigenase-2-com-o-vegf-e-a-caspase-3-nas-neoplasias-mamarias-de-cadelas/,Neoplasias mamárias,1603
/pt/auxilios/24797/estudo-clinico-hemogasometrico-e-do-estresse-oxidativo-em-ovinos-clinicamente-sadios-e-portadores-d/,Ovinos,3416
/pt/auxilios/24799/estudo-com-plataforma-baropodometrica-em-ovinos/,Ovinos,3416
/pt/auxilios/24800/estudo-clinico-e-molecular-da-astenia-dermica-regional-hereditaria-equina-herda/,Dermatopatias##Doenças genéticas inatas##Astenia##Equinos,363##8930##149851##3670
/pt/auxilios/24812/avaliacao-bioquimica-citologica-e-cultivo-de-celulas-tronco-mesenquimais-do-liquido-amniotico-equin/,Líquido amniótico##Células-tronco mesenquimais##Equinos,6504##16463##3670
/pt/auxilios/25565/modificacoes-pulmonares-morfometricas-e-funcionais-de-neonatos-da-especie-canina-em-resposta-a-corti/,Gravidez##Recém-nascido##Obstetrícia##Cães##Parto,725##1738##8834##3722##8181
/pt/auxilios/24403/analise-do-potencial-de-cicatrizacao-do-colon-descendente-de-equinos-por-meio-de-videolaparoscopia/,Cirurgia vídeoassistida##Equinos##Cólica##Cólon##Hidroxiprolina##Laparoscopia##Colágeno,160110##3670##18706##16719##18707##4998##3617
/pt/auxilios/24411/leptospirose-bovina-atividade-sanitaria-nos-rebanhos-leiteiros-do-assentamento-sao-sebastiao-no-mun/,Bacterioses em animais##Leptospirose animal##Bovinocultura leiteira##Epidemiologia##Vigilância sanitária##Andradina (SP),3882##7197##1847##157796##4264##18642
/pt/auxilios/24470/dois-projetos-de-pesquisa-1-lente-intraocular-dobravel-na-profilaxia-e-ndyag-laser-no-manejo-da-o/,Oftalmologia veterinária,5431
/pt/auxilios/24803/correlacoes-clinico-patologicas-das-avaliacoes-da-proliferacao-celular-pelos-metodos-de-agnor-e-expr/,Neoplasias em animal##Sarcoide animal##Imuno-histoquímica##Região organizadora do nucléolo##Genes p53##Caspase 3##Equinos,4372##157737##162220##156461##7336##17215##3670
/pt/auxilios/24805/expressao-de-tgfbeta-psmad2-p53-p63-e-e-caderina-como-marcadores-prognosticos-em-tumores-espontan/,Neoplasias##Neoplasias mamárias##Carcinoma,362##1603##2441
/pt/auxilios/28410/fontes-de-estrogenos-na-femea-de-hamster-sirio-mesocricetus-auratus-apos-a-ovariectomia/,Mucosa gástrica##Esteroidogênese##Ovário##Estradiol,4939##176854##5782##5129
/pt/auxilios/25556/avaliacao-clinica-de-pequenos-ruminantes-da-viabilidade-do-controle-de-nematoides-gastrintestinais-c/,Ovinos##Tanino##Caprinos##Clínica##Nematoides,3416##169481##1058##176439##3780
/pt/auxilios/26562/concentracoes-serica-e-peritoneal-de-proteinas-de-fase-aguda-em-equinos-submetidos-a-endotoxemia-exp/,Gastroenterologia veterinária##Endotoxemia##Lipopolissacarídeos##Endotoxinas##Lidocaína##Equinos,7693##18552##2758##8605##6150##3670
/pt/auxilios/26565/lesoes-no-encefalo-de-caes-com-leishmaniose-estudo-da-expressao-genica-de-mediadores-pro-e-antiinfl/,Doenças parasitárias em animais##Leishmaniose##Cães##Encéfalo##Citocinas##Inibidores de metaloproteinases de matriz##Reação em cadeia da polimerase em tempo real,158337##519##3722##16734##662##161967##160909
/pt/auxilios/24808/expressao-in-vitro-da-cicloxigenase-2-cox2-no-osteossarcoma-exposto-a-inibidor-seletivo-da-cox2/,Neoplasias em animal##Neoplasias ósseas##Osteossarcoma##Carcinogênese animal##Ciclo-oxigenase 2##Biomarcadores tumorais,4372##9023##163916##5950##13669##167092
/pt/auxilios/24816/criopreservacao-e-caracteristicas-fisico-quimicas-do-semen-suino-avaliado-em-duas-estacoes-do-ano/,Suínos##Sêmen animal##Criopreservação##Estresse térmico##Hidrocortisona##Propriedades físico-químicas,3645##3781##17995##163027##7590##163990
/pt/auxilios/25562/patologia-comparada-de-infeccoes-selecionadas-de-anfibios-anuros-de-vida-livre-do-bioma-da-mata-atla/,Doenças parasitárias##Anfíbios##Anura##Mata Atlântica,1213##611##609##627
/pt/auxilios/26569/pesquisa-de-leishmania-sp-em-lesoes-cutaneas-de-felinos-do-municipio-de-aracatuba-sao-paulo-area/,Zoonoses##Gatos##Leishmaniose visceral,5471##4373##3063
/pt/auxilios/24417/avaliacao-do-trans-operatorio-da-resposta-inflamatoria-sistemica-e-do-estresse-e-dor-pos-cirurgica/,Medicina veterinária preventiva##Reprodução animal##Período pós-operatório##Resposta inflamatória##Ovário##Histerectomia##Laparoscopia##Hidrocortisona,158015##157868##6954##8119##5782##150590##4998##7590
/pt/auxilios/26574/morfina-em-diferentes-doses-pela-via-peridural-para-realizacao-de-ovariosalpingohisterectomia-eletiv/,Anestesiologia veterinária##Anestesia peridural##Morfina##Ropivacaína##Levobupivacaína##Cães,153518##152339##20507##16440##20508##3722
/pt/auxilios/26762/protecao-de-bovinos-contra-haemonchus-placei-e-haemonchus-contortus-apos-imunizacao-com-antigenos-or/,Nematoidoses em animal##Haemonchus##Bovinos##Vacinas##Análise de variância,15240##151903##2718##440##7226
/pt/auxilios/24424/evolucao-da-expressao-de-cd45-no-sangue-periferico-de-caes-com-linfoma-durante-quimioterapia-com-o/,Cães,3722
/pt/auxilios/24817/avaliacao-da-imunidade-ativa-de-caes-primovacinados-fuenzalida-palacios-no-intervalo-de-campanha/,Vacinação em massa##Vacina anti-rábica##Cães,160066##4686##3722
/pt/auxilios/28061/gestao-sanitaria-das-encefalites-em-bovinos-neospora-caninum-como-agente-causal/,Bovinos##Doenças parasitárias em animais##Encefalite animal##Encefalopatia espongiforme bovina##Neospora##Histologia animal##Imuno-histoquímica##Reação em cadeia por polimerase (PCR),2718##158337##4278##3409##5440##5466##162220##6714
/pt/auxilios/25566/ensaios-biomecanicos-de-placas-bloqueadas-comportamento-dos-parafusos-bloqueados-em-diferentes-angu/,Biomecânica##Parafusos ósseos##Fixação interna de fraturas##Resistência à flexão,424##8212##17561##163967
/pt/auxilios/26566/bloqueio-peribulbar-com-ropivacaina-a-075-para-facectomia-em-caes-padronizacao-e-comparacao-de-te/,Anestesiologia veterinária##Anestesia local##Ropivacaína##Procedimentos cirúrgicos oftalmológicos##Cães,153518##7633##16440##3582##3722
/pt/auxilios/26572/deteccao-de-anticorpos-anti-leishmania-chagasi-em-caes-do-municipio-de-sao-jose-do-rio-preto-sao-pa/,Técnica indireta de fluorescência para anticorpo##ELISA##Cães##Imunocromatografia,18636##4570##3722##160881
/pt/auxilios/26573/leishmaniose-felina-e-sua-associacao-com-imunodeficiencia-viral-leucemia-viral-e-toxoplasmose-em-ga/,Leishmaniose##Toxoplasmose##Toxoplasma gondii##Vírus da leucemia felina##Gatos,519##1619##1056##18633##4373
/pt/auxilios/24425/estudo-clinico-laboratorial-e-terapeutico-da-infeccao-experimental-de-bezerros-bubalinos-por-salmon/,Bezerros,4753
/pt/auxilios/24430/determinacao-dos-valores-sericos-de-osteopontina-em-caes-normais-ou-com-carcinoma-mamario-metastatic/,Oncologia veterinária##Neoplasias em animal##Neoplasias mamárias##Metástase neoplásica##Osteopontina##Técnicas imunoenzimáticas##ELISA em animal##Cães,4371##4372##1603##2442##18563##4935##7087##3722
/pt/auxilios/24431/efeitos-da-captura-e-da-suplementacao-intranasal-de-oxigenio-durante-a-contencao-quimica-de-veados-c/,Anestesiologia veterinária##Oxigênio##Anóxia##Ozotoceros bezoarticus##Veados,153518##2817##3243##6308##7711
/pt/auxilios/24724/pesquisa-de-leishmania-chagasi-e-trypanosoma-cruzi-em-animais-silvestres-procedentes-do-centro-de-co/,Zoonoses##Leishmaniose##Leishmania infantum##Doença de Chagas##Trypanosoma cruzi##Animais silvestres##Técnicas de diagnóstico animal,5471##519##150056##154##155##9091##162021
/pt/auxilios/24818/efeito-das-suplementacoes-de-manganes-na-reproducao-de-touros-da-raca-nelore/,Colesterol##Testosterona##Bovinos,2265##2505##2718
/pt/auxilios/28089/residuos-de-antimicrobianos-e-ocorrencia-de-mastite-micotica-em-bovinos-leiteiros/,Micoses##Bovinos leiteiros##Mastite animal##Anti-infecciosos##Qualidade do leite,7540##1822##3873##162377##159276
/pt/auxilios/25567/avaliacao-do-perfil-metabolico-de-vacas-acometidas-por-catarro-genital-em-rebanhos-de-leite-na-regia/,Metabolismo animal##Endometrite##Bovinocultura leiteira##Gado Holandês##Pirassununga (SP),3150##13813##1847##7429##4402
/pt/auxilios/25637/avaliacao-dos-efeitos-da-osteotomia-para-nivelamento-do-plato-de-tibial-nos-mecanismos-de-contato-fe/,Cães##Joelho,3722##11026
/pt/auxilios/26575/indice-bispectral-hemogasometria-e-efeitos-cardiorrespiratorios-da-infusao-continua-de-lidocaina-em/,Anestesiologia veterinária##Anestesia local##Lidocaína##Isoflurano##Bovinos,153518##7633##6150##12998##2718
/pt/auxilios/24435/imunofenotipagem-de-celulas-cd45-no-sangue-e-na-medula-ossea-de-caes-com-anemia-hipoplastica-decorr/,Insuficiência renal##Cães,816##3722
/pt/auxilios/24436/avaliacao-cardiologica-da-inducao-da-cardiomiopatia-dilatada-com-doxorrubicina-em-modelo-experimenta/,Cardiomiopatias##Coelhos,16073##6982
/pt/auxilios/24443/reinfeccao-experimental-em-ovelhas-gestantes-com-toxoplasma-gondii/,Protozooses em animal##Toxoplasma gondii##Ovelhas##Prenhez##Histopatologia animal##Imuno-histoquímica##Reação em cadeia por polimerase (PCR),158823##1056##5320##2867##5558##162220##6714
/pt/auxilios/24819/avaliacao-da-adesao-in-vitro-e-in-vivo-e-efeito-imunomodulatorio-de-lactobacillus-isolados-de-aves/,Imunomodulação##Probióticos##Lactobacillus##Salmonella enteritidis##Reação em cadeia por polimerase (PCR)##Análise de sequência de DNA##Aves,68##329##165##149218##6714##8439##1416
/pt/auxilios/25615/avaliacao-da-glicose-durante-o-periodo-de-internacao-de-caes-com-sepse/,Glicose##Monitoramento##Sepse##Cães,998##11110##1011##3722
/pt/auxilios/25636/determinacao-de-alteracoes-hemodinamicas-inflamatorias-e-da-microcirculacao-em-modelo-experimental/,Anestesia e analgesia##Hemodinâmica##Microcirculação##Fator de necrose tumoral alfa##Interleucinas##Suínos,11771##1568##2835##17293##1093##3645
/pt/auxilios/24440/avaliacao-da-expressao-de-mifinos-e-mhc-ii-em-macrofagos-de-linfonodos-de-caes-com-leishmaniose-vis/,Patologia veterinária##Imunopatologia##Zoonoses##Leishmaniose visceral animal##Leishmania infantum##Citocinas##Óxido nítrico sintase tipo II,5887##1879##5471##4571##150056##662##17105
/pt/auxilios/24473/avaliacao-dos-efeitos-antiproteoliticos-de-preparacoes-empregadas-no-tratamento-da-ceratite-ulcerati/,Córnea##Ceratite##Inibidores de metaloproteinases de matriz##Metaloproteinase 2 da matriz##Metaloproteinase 9 da matriz##Condroitina sulfatases##Zimografia##Densitometria##Camundongos,3688##151155##161967##153009##153010##170112##19820##10383##5333
/pt/auxilios/24820/avaliacao-clinica-morbi-mortalidade-e-desenvolvimento-de-bezerros-da-raca-brahman-produzidos-por-fe/,Reprodução animal##Fertilização in vitro animal##Inseminação artificial animal##Gado Brahman##Bezerros,157868##11951##2870##162682##4753
/pt/auxilios/24822/efeito-do-implante-autologo-de-plasma-rico-em-plaquetas-prp-e-celulas-tronco-mesenquimais-na-repar/,Osteoartrite##Ferimentos e lesões##Artroscopia##Cartilagem##Equinos,5966##349##6560##5612##3670
/pt/auxilios/24846/avaliacao-dos-efeitos-da-administracao-epidural-de-metadona-sobre-a-concentracao-alveolar-minima-do/,Cães##Metadona,3722##10433
/pt/auxilios/28297/terapia-fotodinamica-e-ativacao-de-morte-celular-no-protozoario-parasita-do-gado-bovino-tritrichomon/,Parasitologia veterinária##Microscopia óptica##Morte celular##Adesão celular##Imuno-histoquímica,8399##164645##338##18254##162220
/pt/auxilios/25614/avaliacao-hemodinamica-respiratoria-hemogasometrica-endocrina-e-indice-biespectral-em-ovelhas-sub/,Ovinos,3416
/pt/auxilios/26156/ocorrencia-de-filarioses-caninas-e-prevalencia-sazonal-de-dirofilaria-immitis-leidy-1856-em-seus/,Dirofilaria immitis##Ivermectina##Diptera##Insetos hematófagos##Antígenos##Porto Velho (RO),152431##19946##628##150391##1059##19949
