Pesquisador_link,Title,Pub_Link,Nro_Autores,Data,Nro_Citations,Year
/pt/pesquisador/7872/marcia-guimaraes-da-silva/,Group B streptococci colonization in pregnant women: risk factors and evaluation of the vaginal flora,/pt/publicacao/28783/group-b-streptococci-colonization-in-pregnant-women-risk-fac/,6,APR 2011,22,2011
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,Progesterone's role in deep infiltrating endometriosis: Progesterone receptor and estrogen metabolism enzymes expression and physiological changes in primary endometrial stromal cell culture,/pt/publicacao/177258/progesterones-role-in-deep-infiltrating-endometriosis-prog/,8,APR 5 2020,0,2020
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,Expressed proteins and activated pathways in conditioned embryo culture media from IVF patients are diverse according to infertility factors,/pt/publicacao/172172/expressed-proteins-and-activated-pathways-in-conditioned-emb/,7,OCT-DEC 2019,0,2019
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,Structural analysis of three peptides related to the transmambranic helix VI of AT1 receptor,/pt/publicacao/50015/structural-analysis-three-peptides-related/,10,2010,0,2010
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,Progesterone receptor (PROGINS) polymorphism and the risk of ovarian cancer,/pt/publicacao/51044/progesterone-receptor-progins-polymorphism-risk/,9,2008,0,2008
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,"Involvement of GDF-9, leptin, and IGF1 receptors associated with adipose tissue transplantation on fertility restoration in obese anovulatory mice",/pt/publicacao/26234/involvement-of-gdf-9-leptin-and-igf1-receptors-associated-wi/,6,OCT 2011,4,2011
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,Cytokine and hormonal profile in serum samples of patients undergoing controlled ovarian stimulation: interleukin-1 beta predicts ongoing pregnancy,/pt/publicacao/32441/cytokine-and-hormonal-profile-in-serum-samples-of-patients-u/,6,AUG 2010,19,2010
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,CYP17 polymorphism and hot flushes in postmenopausal women,/pt/publicacao/45196/cyp17-polymorphism-hot-flushes-postmenopausal/,9,2008,0,2008
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,"p27(kip1) overexpression regulates VEGF expression, cell proliferation and apoptosis in cell culture from eutopic endometrium of women with endometriosis",/pt/publicacao/105210/p27kip1-overexpression-regulates-vegf-expression-cell-prolif/,7,MAR 2015,13,2015
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,The catechol-O-methyltransferase (COMT) gene polymorphism and prevalence of uterine fibroids,/pt/publicacao/40063/the-catechol-o-methyltransferase-comt-gene-polymorphism-and-/,8,JUL-AUG 2008,12,2008
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,Effect of estrogen receptor-alpha (ESR1) gene polymorphism on high-density lipoprotein levels in response to hormone replacement therapy,/pt/publicacao/34891/effect-of-estrogen-receptor-alpha-esr1-gene-polymorphism-on-/,7,DEC 2009,4,2009
/pt/pesquisador/3700/marcelo-martinez/,Interactions of ethanol and caffeine on apoptosis in the rat cerebellum (voluntary ethanol consumers),/pt/publicacao/153333/interactions-of-ethanol-and-caffeine-on-apoptosis-in-the-rat/,8,NOV 2018,3,2018
/pt/pesquisador/3700/marcelo-martinez/,Evaluation of the ethanol intake on the Calomys callosus seminal vesicle structure,/pt/publicacao/51531/evaluation-ethanol-intake-calomys-callosus/,9,2008,0,2008
/pt/pesquisador/3700/marcelo-martinez/,Interaction of Maternal Separation on the UCh Rat Cerebellum,/pt/publicacao/88127/interaction-of-maternal-separation-on-the-uch-rat-cerebellum/,10,JAN 2014,3,2014
/pt/pesquisador/3700/marcelo-martinez/,Structural evaluation of the effects of chronic ethanol ingestion on the testis of Calomys callosus,/pt/publicacao/36507/structural-evaluation-of-the-effects-of-chronic-ethanol-inge/,10,JUN 2009,15,2009
/pt/pesquisador/3700/marcelo-martinez/,Ethanol and caffeine consumption modulates the expression of miRNAs in the cerebellum and plasma of UChB rats,/pt/publicacao/166617/ethanol-and-caffeine-consumption-modulates-the-expression-of/,9,JUL 15 2019,2,2019
/pt/pesquisador/3700/marcelo-martinez/,Serum miRNAs are differentially altered by ethanol and caffeine consumption in rats,/pt/publicacao/174337/serum-mirnas-are-differentially-altered-by-ethanol-and-caffe/,8,NOV 1 2019,0,2019
/pt/pesquisador/3700/marcelo-martinez/,Apoptosis of Purkinje and Granular Cells of the Cerebellum Following Chronic Ethanol Intake,/pt/publicacao/102421/apoptosis-of-purkinje-and-granular-cells-of-the-cerebellum-f/,10,DEC 2014,12,2014
/pt/pesquisador/3700/marcelo-martinez/,Chronic ethanol intake leads to structural and molecular alterations in the rat endometrium,/pt/publicacao/119415/chronic-ethanol-intake-leads-to-structural-and-molecular-alt/,9,MAY 2016,1,2016
/pt/pesquisador/8159/marcelo-luis-abramides-torres/,Bupivacaine 0.25% and methylene blue spread with epidural anesthesia in dog,/pt/publicacao/34207/bupivacaine-025-and-methylene-blue-spread-with-epidural-anes/,5,JAN 2010,17,2010
/pt/pesquisador/5709/silvia-regina-rogatto/,GADD45B Transcript Is a Prognostic Marker in Papillary Thyroid Carcinoma Patients Treated With Total Thyroidectomy and Radioiodine Therapy,/pt/publicacao/180158//,9,APR 30 2020,0,2020
/pt/pesquisador/5709/silvia-regina-rogatto/,ROBO1 deletion as a novel germline alteration in breast and colorectal cancer patients,/pt/publicacao/119211/robo1-deletion-as-a-novel-germline-alteration-in-breast-and/,10,MAR 2016,6,2016
/pt/pesquisador/5709/silvia-regina-rogatto/,Integrative miRNA and mRNA analysis in penile carcinomas reveals markers and pathways with potential clinical impact,/pt/publicacao/127990/integrative-mirna-and-mrna-analysis-in-penile-carcinomas-rev/,10,2017,12,2017
/pt/pesquisador/5709/silvia-regina-rogatto/,HABP2 p.G534E variant in patients with family history of thyroid and breast cancer,/pt/publicacao/132380/habp2-pg534e-variant-in-patients-with-family-history-of-thy/,9,JUN 20 2017,1,2017
/pt/pesquisador/5709/silvia-regina-rogatto/,Multidimensional integrative analysis uncovers driver candidates and biomarkers in penile carcinoma,/pt/publicacao/133699/multidimensional-integrative-analysis-uncovers-driver-candid/,10,JUL 27 2017,9,2017
/pt/pesquisador/5709/silvia-regina-rogatto/,Integrated data analysis reveals potential drivers and pathways disrupted by DNA methylation in papillary thyroid carcinomas,/pt/publicacao/130797/integrated-data-analysis-reveals-potential-drivers-and-pathw/,10,MAY 2 2017,19,2017
/pt/pesquisador/5709/silvia-regina-rogatto/,Prognostic Classifier Based on Genome-Wide DNA Methylation Profiling in Well-Differentiated Thyroid Tumors,/pt/publicacao/139664/prognostic-classifier-based-on-genome-wide-dna-methylation-p/,10,NOV 1 2017,12,2017
/pt/pesquisador/5709/silvia-regina-rogatto/,Contribution of rare germline copy number variations and common susceptibility loci in Lynch syndrome patients negative for mutations in the mismatch repair genes,/pt/publicacao/115972/contribution-of-rare-germline-copy-number-variations-and-com/,8,APR 15 2016,8,2016
/pt/pesquisador/5709/silvia-regina-rogatto/,Down-Regulation of SLC8A1 as a Putative Apoptosis Evasion Mechanism by Modulation of Calcium Levels in Penile Carcinoma,/pt/publicacao/117015/down-regulation-of-slc8a1-as-a-putative-apoptosis-evasion-me/,10,JUL 2015,15,2015
/pt/pesquisador/5709/silvia-regina-rogatto/,Genomic Signatures Predict Poor Outcome in Undifferentiated Pleomorphic Sarcomas and Leiomyosarcomas,/pt/publicacao/72157/genomic-signatures-predict-poor-outcome-in-undifferentiated-/,9,JUN 25 2013,11,2013
/pt/pesquisador/5709/silvia-regina-rogatto/,Chromosomal imbalances exclusively detected in invasive front area are associated with poor outcome in laryngeal carcinomas from different anatomical sites,/pt/publicacao/89512/chromosomal-imbalances-exclusively-detected-in-invasive-fron/,10,OCT 2013,4,2013
/pt/pesquisador/5709/silvia-regina-rogatto/,Epigenetic Mechanisms in Penile Carcinoma,/pt/publicacao/72329/epigenetic-mechanisms-in-penile-carcinoma/,4,JUN 2013,11,2013
/pt/pesquisador/5709/silvia-regina-rogatto/,PHF21B as a candidate tumor suppressor gene in head and neck squamous cell carcinomas,/pt/publicacao/105050/phf21b-as-a-candidate-tumor-suppressor-gene-in-head-and-neck/,10,FEB 2015,5,2015
/pt/pesquisador/5709/silvia-regina-rogatto/,STEAP1 protein overexpression is an independent marker for biochemical recurrence in prostate carcinoma,/pt/publicacao/89066/steap1-protein-overexpression-is-an-independent-marker-for-b/,7,NOV 2013,13,2013
/pt/pesquisador/5709/silvia-regina-rogatto/,Genomic Profiling of Human Penile Carcinoma Predicts Worse Prognosis and Survival,/pt/publicacao/104721/genomic-profiling-of-human-penile-carcinoma-predicts-worse-p/,9,FEB 2015,20,2015
/pt/pesquisador/5709/silvia-regina-rogatto/,ATM down-regulation is associated with poor prognosis in sporadic breast carcinomas,/pt/publicacao/92621/atm-down-regulation-is-associated-with-poor-prognosis-in-spo/,8,JAN 2014,29,2014
/pt/pesquisador/5709/silvia-regina-rogatto/,An Integrative Genomic and Transcriptomic Analysis Reveals Potential Targets Associated with Cell Proliferation in Uterine Leiomyomas,/pt/publicacao/70067/an-integrative-genomic-and-transcriptomic-analysis-reveals-p/,8,MAR 4 2013,16,2013
/pt/pesquisador/5709/silvia-regina-rogatto/,"CYP1A2{*}1C, CYP2E1{*}5B, and GSTM1 polymorphisms are predictors of risk and poor outcome in head and neck squamous cell carcinoma patients",/pt/publicacao/49555/cyp1a21c-cyp2e15b-and-gstm1-polymorphisms-are-predictors-of-/,10,2009,37,2009
/pt/pesquisador/5709/silvia-regina-rogatto/,Previously undescribed thyroid-specific miRNA sequences in papillary thyroid carcinoma,/pt/publicacao/165067/previously-undescribed-thyroid-specific-mirna-sequences-in-p/,10,MAY 2019,2,2019
/pt/pesquisador/5709/silvia-regina-rogatto/,Increased Levels of Genomic Instability and Mutations in Homologous Recombination Genes in Locally Advanced Rectal Carcinomas,/pt/publicacao/165772/increased-levels-of-genomic-instability-and-mutations-in-hom/,10,MAY 14 2019,0,2019
/pt/pesquisador/5709/silvia-regina-rogatto/,Molecular Expression Profile Reveals Potential Biomarkers and Therapeutic Targets in Canine Endometrial Lesions,/pt/publicacao/110203/molecular-expression-profile-reveals-potential-biomarkers-an/,8,JUL 29 2015,8,2015
/pt/pesquisador/5709/silvia-regina-rogatto/,Locally advanced rectal cancer transcriptomic-based secretome analysis reveals novel biomarkers useful to identify patients according to neoadjuvant chemoradiotherapy response,/pt/publicacao/167190/locally-advanced-rectal-cancer-transcriptomic-based-secretom/,10,JUN 18 2019,1,2019
/pt/pesquisador/5709/silvia-regina-rogatto/,MicroRNAs involved in the HMGA2 deregulation and its co- occurrence with MED12 mutation in uterine leiomyoma,/pt/publicacao/154411/micrornas-involved-in-the-hmga2-deregulation-and-its-co-occ/,7,NOV 2018,1,2018
/pt/pesquisador/5709/silvia-regina-rogatto/,Loss of DNA methylation is related to increased expression of miR-21 and miR-146b in papillary thyroid carcinoma,/pt/publicacao/154540/loss-of-dna-methylation-is-related-to-increased-expression-o/,10,NOV 20 2018,5,2018
/pt/pesquisador/5709/silvia-regina-rogatto/,DNA Methylation-Based Method to Differentiate Malignant from Benign Thyroid Lesions,/pt/publicacao/169139/dna-methylation-based-method-to-differentiate-malignant-from/,10,AUG 2019,0,2019
/pt/pesquisador/5709/silvia-regina-rogatto/,Genome-wide methylation and transcriptome analysis in penile carcinoma: uncovering new molecular markers,/pt/publicacao/106885/genome-wide-methylation-and-transcriptome-analysis-in-penile/,10,APR 18 2015,16,2015
/pt/pesquisador/5709/silvia-regina-rogatto/,Absence of transforming growth factor-beta type II receptor is associated with poorer prognosis in HER2-negative breast tumours,/pt/publicacao/59853/absence-of-transforming-growth-factor-beta-type-ii-receptor-/,8,APR 2010,15,2010
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,Interleukin-18 in chronic joint diseases,/pt/publicacao/47805/interleukin-18-chronic-joint-diseases/,3,2007,0,2007
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,Alpha-melanocyte stimulating hormone ameliorates disease activity in an induced murine lupus-like model,/pt/publicacao/99280/alpha-melanocyte-stimulating-hormone-ameliorates-disease-act/,5,AUG 2014,10,2014
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,A single dose of zoledronic acid reverses the deleterious effects of glucocorticoids on titanium implant osseointegration,/pt/publicacao/31654/a-single-dose-of-zoledronic-acid-reverses-the-deleterious-ef/,8,OCT 2010,14,2010
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,Methotrexate as a preferential cyclooxygenase 2 inhibitor in whole blood of patients with rheumatoid arthritis,/pt/publicacao/42871/methotrexate-preferential-cyclooxygenase-2-inhibitor/,5,2000,0,2000
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,"Effect of Isolated Fractions of Harpagophytum procumbens DC (Devil's Claw) on COX-1, COX-2 Activity and Nitric Oxide Production on Whole-Blood Assay",/pt/publicacao/32057/effect-of-isolated-fractions-of-harpagophytum-procumbens-dc-/,3,SEP 2010,17,2010
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,Increased corticotropin-releasing hormone (CRH) expression in cutaneous lupus lesions,/pt/publicacao/108499/increased-corticotropin-releasing-hormone-crh-expression-i/,6,JUL 2015,3,2015
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,Neutrophil hyperchemotaxis in Beh double dagger et's disease: a possible role for monocytes orchestrating bacterial-induced innate immune responses,/pt/publicacao/34952/neutrophil-hyperchemotaxis-in-beh-double-dagger-ets-disease-/,5,DEC 2009,19,2009
/pt/pesquisador/8711/angela-merice-de-oliveira-leal/,Effects of mesenchymal stromal cells on type 1 diabetes mellitus rat muscles,/pt/publicacao/153046/effects-of-mesenchymal-stromal-cells-on-type-1-diabetes-mell/,1,OCT 2018,1,2018
/pt/pesquisador/8730/thelma-suely-okay/,Factors associated with hyperglycemia and low insulin levels in children undergoing cardiac surgery with cardiopulmonary bypass who received a single high dose of methylprednisolone,/pt/publicacao/63122/factors-associated-with-hyperglycemia-and-low-insulin-levels/,5,2013,5,2013
/pt/pesquisador/8730/thelma-suely-okay/,The performance of four molecular methods for the laboratory diagnosis of congenital toxoplasmosis in amniotic fluid samples,/pt/publicacao/89776/the-performance-of-four-molecular-methods-for-the-laboratory/,8,SEP-OCT 2013,14,2013
/pt/pesquisador/8730/thelma-suely-okay/,Association of Parasite Load Levels in Amniotic Fluid With Clinical Outcome in Congenital Toxoplasmosis,/pt/publicacao/133627/association-of-parasite-load-levels-in-amniotic-fluid-with-c/,7,AUG 2017,0,2017
/pt/pesquisador/8730/thelma-suely-okay/,PRELIMINARY REPORT ON THE PUTATIVE ASSOCIATION OF IL10 -3575 T/A GENETIC POLYMORPHISM WITH MALARIA SYMPTOMS,/pt/publicacao/161455//,6, 2016,0,2016
/pt/pesquisador/8730/thelma-suely-okay/,Performance of a Multiplex Nested Polymerase Chain Reaction in Detecting 7 Pathogens Containing DNA in Their Genomes Associated With Congenital Infections,/pt/publicacao/174665/performance-of-a-multiplex-nested-polymerase-chain-reaction/,8,JAN 2020,0,2020
/pt/pesquisador/8730/thelma-suely-okay/,HLA-DQA1/B1 alleles as putative susceptibility markers in congenital toxoplasmosis,/pt/publicacao/122630/hla-dqa1b1-alleles-as-putative-susceptibility-markers-in-co/,6,2016,2,2016
/pt/pesquisador/8730/thelma-suely-okay/,PRELIMINARY REPORT ON THE PUTATIVE ASSOCIATION OF IL10-3575 T/A GENETIC POLYMORPHISM WITH MALARIA SYMPTOMS,/pt/publicacao/123051/preliminary-report-on-the-putative-association-of-il10-3575/,6,2016,2,2016
/pt/pesquisador/8730/thelma-suely-okay/,A new Real Time PCR with species-specific primers from Plasmodium malariae/P. brasilianum mitochondrial cytochrome b gene,/pt/publicacao/179132/a-new-real-time-pcr-with-species-specific-primers-from-plasm/,6,JUN 2020,0,2020
/pt/pesquisador/8730/thelma-suely-okay/,Mitochondrial and satellite real time-PCR for detecting T. cruzi DTU II strain in blood and organs of experimentally infected mice presenting different levels of parasite load,/pt/publicacao/166243/mitochondrial-and-satellite-real-time-pcr-for-detecting-t-c/,6,MAY 2019,0,2019
