Pesquisador_link,Title,Authors,Number_authors,Date,Citations,Year
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Acute lung injury is reduced by the alpha 7nAChR agonist PNU-282987 through changes in the macrophage profile,"PINHEIRO, NATHALIA M.##SANTANA, FERNANDA P. R.##ALMEIDA, RAFAEL RIBEIRO##GUERREIRO, MARINA##MARTINS, MILTON A.##CAPERUTO, LUCIANA C.##CAMARA, NIELS O. S.##WENSING, LISLAINE A.##PRADO, VANIA F.##TIBERIO, IOLANDA F. L. C.",10,JAN 2017,11,2017
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Caloric Restriction Promotes Structural and Metabolic Changes in the Skin,"FORNI, MARIA FERNANDA##PELOGGIA, JULIA##BRAGA, TARCIO T.##ORTEGA CHINCHILLA, JESUS EDUARDO##SHINOHARA, JORGE##NAVAS, CARLOS ARTURO##SARAIVA CAMARA, NIELS OLSEN##KOWALTOWSKI, ALICIA J.",8,SEP 12 2017,10,2017
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Role of aryl hydrocarbon receptor in mesenchymal stromal cell activation: A minireview,"DE ALMEIDA, DANILO CANDIDO##MARTINS EVANGELISTA, LAURA SIBELE##SARAIVA CAMARA, NIELS OLSEN",3,SEP 26 2017,2,2017
/pt/pesquisador/931/niels-olsen-saraiva-camara/,The microbiota and chronic kidney diseases: a double-edged sword,"FERREIRA FELIZARDO, RAPHAEL JOSE##CASTOLDI, ANGELA##ANDRADE-OLIVEIRA, VINICIUS##SARAIVA CAMARA, NIELS OLSEN",4,JUN 2016,18,2016
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Targeted proximal tubule injury triggers interstitial fibrosis and glomerulosclerosis,"GRGIC, IVICA##CAMPANHOLLE, GABRIELA##BIJOL, VANESA##WANG, CHANG##SABBISETTI, VENKATA S.##ICHIMURA, TAKAHARU##HUMPHREYS, BENJAMIN D.##BONVENTRE, JOSEPH V.",8,JUL 2012,193,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Immunoregulatory Effects of Bone Marrow-Derived Mesenchymal Stem Cells in the Nasal Polyp Microenvironment,"PEZATO, ROGERIO##DE ALMEIDA, DANILO CANDIDO##BEZERRA, THIAGO FREIRE##SILVA, FERNANDO DE SA##PEREZ-NOVO, CLAUDINA##GREGORIO, LUIS CARLOS##VOEGELS, RICHARD LOUIS##CAMARA, NIELS OLSEN##BACHERT, CLAUS",9,2014,10,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Administration of Neural Precursor Cells Ameliorates Renal Ischemia-Reperfusion Injury,"MEI WANG, PAMELLA HUEY##SCHWINDT, TELMA T.##BARNABE, GABRIELA FILOSO##MOTTA, FABIANA L. T.##SEMEDO, PATRICIA##BERALDO, FELIPE CAETANO##MAZZALI, MARILDA##DOS REIS, MARLENE ANTONIA##ANTUNES TEIXEIRA, VICENTE DE PAULA##PACHECO-SILVA, ALVARO",10,2009,7,2009
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Bradykinin inducible receptor is essential to lipopolysaccharide-induced acute lung injury in mice,"CAMPANHOLLE, GABRIELA##LANDGRAF, RICHARDT G.##BORDUCCHI, ERICA##SEMEDO, PATRICIA##WANG, PAMELA H. M.##AMANO, MARIANE T.##RUSSO, MOMTCHILO##PACHECO-SILVA, ALVARO##JANCAR, SONIA##CAMARA, NIELS O. S.",10,MAY 25 2010,10,2010
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Bone marrow mononuclear cells attenuate fibrosis development after severe acute kidney injury,"SEMEDO, PATRICIA##DONIZETTI-OLIVEIRA, CASSIANO##BURGOS-SILVA, MARINA##CENEDEZE, MARCO ANTONIO##AVANCINI COSTA MALHEIROS, DENISE MARIA##PACHECO-SILVA, ALVARO##SARAIVA CAMARA, NIELS OLSEN",7,MAY 2010,25,2010
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Intrauterine Undernourishment Alters TH1/TH2 Cytokine Balance and Attenuates Lung Allergic Inflammation in Wistar Rats,"LANDGRAF, MARISTELLA A.##LANDGRAF, RICHARDT G.##SILVA, REINALDO C.##SEMEDO, PATRICIA##CAMARA, NIELS O. S.##FORTES, ZULEICA B.",6,2012,7,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,"Pivotal Role of Toll-Like Receptors 2 and 4, Its Adaptor Molecule MyD88, and Inflammasome Complex in Experimental Tubule-Interstitial Nephritis","CORREA-COSTA, MATHEUS##BRAGA, TARCIO TEODORO##SEMEDO, PATRICIA##HAYASHIDA, CAROLINE YURI##GRASSMANN BECHARA, LUIZ ROBERTO##ELIAS, ROSA MARIA##BARRETO, CLAUDIENE RODRIGUES##SILVA-CUNHA, CLAUDIA##HYANE, MEIRE IOSHIE##GONCALVES, GISELLE MARTINS",10,DEC 14 2011,47,2011
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Adipose Tissue-Derived Stem Cell Treatment Prevents Renal Disease Progression,"DONIZETTI-OLIVEIRA, CASSIANO##SEMEDO, PATRICIA##BURGOS-SILVA, MARINA##CENEDEZE, MARCO ANTONIO##AVANCINI COSTA MALHEIROS, DENISE MARIA##REIS, MARLENE A.##PACHECO-SILVA, ALVARO##SARAIVA CAMARA, NIELS OLSEN",8,2012,43,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Tim-3 expression in human kidney allografts,PONCIANO‚ V.C.##RENESTO‚ P.G.##NOGUEIRA‚ E.##RANGEL‚ É.B.##CENEDEZE‚ M.A.##FRANCO‚ M.F.##CÂMARA‚ N.O.S.##PACHECO-SILVA‚ A.,8,2007,0,2007
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Deletion of bradykinin B1 receptor reduces renal fibrosis,WANG‚ P.H.M.##CENEDEZE‚ M.A.##CAMPANHOLLE‚ G.##MALHEIROS‚ D.M.A.C.##DE MOURA TORRES‚ H.A.##PESQUERO‚ J.B.##PACHECO-SILVA‚ A.##C{\=A}MARA‚ N.O.S.,8,2009,0,2009
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Pioglitazone limits cyclosporine nephrotoxicity in rats,PEREIRA‚ M.G.##CÂMARA‚ N.O.S.##CAMPAHOLLE‚ G.##CENEDEZE‚ M.A.##DE PAULA ANTUNES TEIXEIRA‚ V.##DOS REIS‚ M.A.##PACHECO-SILVA‚ A.,7,2006,0,2006
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Dectin-1 Activation Exacerbates Obesity and Insulin Resistance in the Absence of MyD88,"CASTOLDI, ANGELA##ANDRADE-OLIVEIRA, VINICIUS##AGUIAR, CRISTHIANE FAVERO##AMANO, MARIANE TAMI##LEE, JENNIFER##MIYAGI, MARCELLI TERUMI##LATANCIA, MARCELA TEATIN##BRAGA, TARCIO TEODORO##DA SILVA, MARINA BURGOS##IGNACIO, ALINE",10,JUN 13 2017,8,2017
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Branched Fatty Acid Esters of Hydroxy Fatty Acids (FAHFAs) Protect against Colitis by Regulating Gut Innate and Adaptive Immune Responses,"LEE, JENNIFER##MORAES-VIEIRA, PEDRO M.##CASTOLDI, ANGELA##ARYAL, PRATIK##YEE, ERIC U.##VICKERS, CHRISTOPHER##PARNAS, OREN##DONALDSON, CYNTHIA J.##SAGHATELIAN, ALAN##KAHN, BARBARA B.",10,OCT 14 2016,25,2016
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Innate Sensing of the Gut Microbiota: Modulation of Inflammatory and Autoimmune Diseases,"IGNACIO, ALINE##MORALES, CAMILA IDELI##SARAIVA CAMARA, NIELS OLSEN##ALMEIDA, RAFAEL RIBEIRO",4,FEB 19 2016,31,2016
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Role of adipose tissue-derived stem cells in the progression of renal disease,CASSIANO DONIZETTI-OLIVEIRA##PATRICIA SEMEDO##MARINA BURGOS-SILVA##MARCO ANTONIO CENEDEZE##DENISE MARIA AVANCINI COSTA MALHEIROS##MARLENE ANTÔNIA DOS REIS##ALVARO PACHECO-SILVA##NIELS OLSEN SARAIVA CÂMARA,8,Mar. 2011,0,2011
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Alkaline pH Promotes NADPH Oxidase-Independent Neutrophil Extracellular Trap Formation: A Matter of Mitochondrial Reactive Oxygen Species Generation and Citrullination and Cleavage of Histone,"DE SOUZA, CRISTIANE NAFFAH##BREDA, LEANDRO C. D.##KHAN, MERAJ A.##DE ALMEIDA, SANDRO ROGERIO##SARAIVA CAMARA, NIELS OLSEN##SWEEZEY, NEIL##PALANIYAR, NADES",7,JAN 9 2018,18,2018
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Control of inducible gene expression links cohesin to hematopoietic progenitor self-renewal and differentiation,"CUARTERO, SERGI##WEISS, FELIX D.##DHARMALINGAM, GOPURAJA##GUO, YA##ING-SIMMONS, ELIZABETH##MASELLA, SILVIA##ROBLES-REBOLLO, IRENE##XIAO, XIAOLIN##WANG, YI-FANG##BAROZZI, IROS",10,SEP 2018,21,2018
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Soluble Uric Acid Activates the NLRP3 Inflammasome,"BRAGA, TARCIO TEODORO##FORNI, MARIA FERNANDA##CORREA-COSTA, MATHEUS##RAMOS, RODRIGO NALIO##BARBUTO, JOSE ALEXANDRE##BRANCO, PAOLA##CASTOLDI, ANGELA##HIYANE, MEIRE IOSHIE##DAVANSO, MARIANA RODRIGUES##LATZ, EICKE",10,JAN 13 2017,51,2017
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Nasal Polyp-Derived Mesenchymal Stromal Cells Exhibit Lack of Immune-Associated Molecules and High Levels of Stem/Progenitor Cells Markers,"BARBOSA DE OLIVEIRA, PEDRO WEY##PEZATO, ROGERIO##HENAO AGUDELO, JUAN SEBASTIAN##PEREZ-NOVO, CLAUDINA ANGELA##BERGHE, WIM VANDEN##CAMARA, NIELS OLSEN##DE ALMEIDA, DANILO CANDIDO##GREGORIO, LUIS CARLOS",8,JAN 30 2017,19,2017
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Microbiota and Type 2 immune responses,"MCCOY, KATHY D.##IGNACIO, ALINE##GEUKING, MARKUS B.",3,OCT 2018,8,2018
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Inflammatory milieu as an early marker of kidney injury in offspring rats from diabetic mothers,"CORREA-COSTA, MATHEUS##LANDGRAF, MARISTELLA A.##CAVANAL, MARIA F.##SEMEDO, PATRICIA##VIEIRA, DANIEL A. G.##DE MARCO, DAVI T. K.##HIRATA, APARECIDA E.##CAMARA, NIELS O. S.##GIL, FRIDA Z.",9,AUG 15 2012,6,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,TLR2 and TLR4 play opposite role in autophagy associated with cisplatin-induced acute kidney injury,"ANDRADE-SILVA, MAGAIVER##CENEDEZE, MARCOS ANTONIO##PERANDINI, LUIZ AUGUSTO##FERREIRA FELIZARDO, RAPHAEL JOSE##MIZUNO WATANABE, INGRID KAZUE##HENAO AGUDELO, JUAN SEBASTIAN##CASTOLDI, ANGELA##GONCALVES, GISELLE MARTINS##TAEMI ORIGASSA, CLARICE SILVIA##SEMEDO, PATRICIA",10,AUG 31 2018,9,2018
/pt/pesquisador/931/niels-olsen-saraiva-camara/,A high level of urinary retinol-binding protein is associated with cytomegalovirus infection in kidney transplantation,"REQUIAO-MOURA, LUCIO R.##MATOS, ANA C. C.##OZAKI, KIKUMI S.##CAMARA, NIELS O. S.##PACHECO-SILVA, ALVARO",5,SEP 28 2018,0,2018
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Mesenchymal stromal cells modulate gut inflammation in experimental colitis,"DE AGUIAR, CRISTHIANE FAVERO##CASTOLDI, ANGELA##ANDRADE-OLIVEIRA, VINICIUS##IGNACIO, ALINE##DA CUNHA, FLAVIA FRANCO##FERREIRA FELIZARDO, RAPHAEL JOSE##BASSI, ENIO JOSE##SARAIVA CAMARA, NIELS OLSEN##DE ALMEIDA, DANILO CANDIDO",9,FEB 2018,4,2018
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Early infiltration of p40IL12(+)CCR7(+)CD11b(+) cells is critical for fibrosis development,"BRAGA, TARCIO TEODORO##CORREA-COSTA, MATHEUS##AZEVEDO, HATYLAS##SILVA, REINALDO CORREIA##CRUZ, MARIO COSTA##SOARES ALMEIDA, MAIRA ESTANISLAU##HIYANE, MEIRE IOSHIE##MOREIRA-FILHO, CARLOS ALBERTO##SANTOS, MARINILCE FAGUNDES##PEREZ, KATIA REGINA",10,SEP 2016,1,2016
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Acute Kidney Injury Reduces Phagocytic and Microbicidal Capacities of Alveolar Macrophages,"SILVA, REINALDO C.##LANDGRAF, MARISTELLA A.##CORREA-COSTA, MATHEUS##SEMEDO, PATRICIA##CENEDEZE, MARCOS A.##PACHECO-SILVA, ALVARO##LANDGRAF, RICHARDT G.##CAMARA, NIELS O. S.",8,2013,8,2013
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Activation of platelet-activating factor receptor exacerbates renal inflammation and promotes fibrosis,"CORREA-COSTA, MATHEUS##ANDRADE-OLIVEIRA, VINICIUS##BRAGA, TARCIO T.##CASTOLDI, ANGELA##AGUIAR, CRISTHIANE F.##ORIGASSA, CLARICE S. T.##RODAS, ANDREA C. D.##HIYANE, MEIRE I.##MALHEIROS, DENISE M. A. C.##RIOS, FRANCISCO J. O.",10,APR 2014,14,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,MyD88 Signaling Is Directly Involved in the Development of Murine Placental Malaria,"BARBOZA, RENATO##REIS, ARAMYS SILVA##DA SILVA, LEANDRO GUSTAVO##HASENKAMP, LUTERO##BENEVIDES PEREIRA, KEITTY RAQUEL##SARAIVA CAMARA, NIELS OLSEN##MARANHAO COSTA, FABIO TRINDADE##D'IMPERIO LIMA, MARIA REGINA##ALVAREZ, JOSE MARIA##BOSCARDIN, SILVIA BEATRIZ",10,FEB 2014,8,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Lipidomic Assessment of Plasma and Placenta of Women with Early-Onset Preeclampsia,"KORKES, HENRI AUGUSTO##SASS, NELSON##MORON, ANTONIO F.##CAMARA, NIELS OLSEN S.##BONETTI, TATIANA##CERDEIRA, ANA SOFIA##COTRIM GUERREIRO DA SILVA, ISMAEL DALE##DE OLIVEIRA, LEANDRO",8,OCT 17 2014,18,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,The blockade of cyclooxygenases-1 and -2 reduces the effects of hypoxia on endothelial cells,M.A. GLORIA##M.A. CENEDEZE##A. PACHECO-SILVA##N.O.S. CÂMARA,4,Set. 2006,0,2006
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Leptin Modulates Allograft Survival by Favoring a Th2 and a Regulatory Immune Profile,"MORAES-VIEIRA, P. M. M.##BASSI, E. J.##LAROCCA, R. A.##CASTOLDI, A.##BURGHOS, M.##LEPIQUE, A. P.##QUINTANA, F. J.##ARAUJO, R. C.##BASSO, A. S.##STROM, T. B.",10,JAN 2013,24,2013
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Macrophage Trafficking as Key Mediator of Adenine-Induced Kidney Injury,"CORREA-COSTA, MATHEUS##BRAGA, TARCIO TEODORO##FELIZARDO, RAPHAEL JOSE FERREIRA##ANDRADE-OLIVEIRA, VINICIUS##REGINA PEREZ, KATIA##MIDEA CUCCOVIA, IOLANDA##IOSHIE HIYANE, MEIRE##SANTANA DA SILVA, JOAO##SARAIVA CAMARA, NIELS OLSEN",9,2014,14,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,"TLR2, TLR4 and the MYD88 Signaling Pathway Are Crucial for Neutrophil Migration in Acute Kidney Injury Induced by Sepsis","CASTOLDI, ANGELA##BRAGA, TARCIO TEODORO##CORREA-COSTA, MATHEUS##AGUIAR, CRISTHIANE FAVERO##BASSI, ENIO JOSE##CORREA-SILVA, REINALDO##ELIAS, ROSA MARIA##SALVADOR, FABIA##MORAES-VIEIRA, PEDRO MANOEL##CENEDEZE, MARCOS ANTONIO",10,MAY 24 2012,62,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Expression of TLR-4 and -2 in peripheral mononuclear cells in renal transplant patients with TLR-4 gene polymorphism,"NOGUEIRA, ELIANA##SALOMAO, REINALDO##COLLO BRUNIALTI, MILENA KARINA##OZAKI, KIKUMI S.##MARQUES, GEORGIA D. M.##CENEDEZE, MARCOS A.##SARAIVA CAMARA, NIELS OLSEN##PACHECO-SILVA, ALVARO",8,DEC 2010,6,2010
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Lineage-Negative Bone Marrow Cells Protect Against Chronic Renal Failure,ALEXANDRE‚ C.S.##VOLPINI‚ R.A.##SHIMIZU‚ M.H.##SANCHES‚ T.R.##SEMEDO‚ P.##DI JURA‚ V.L.##CAMARA‚ N.O.##SEGURO‚ A.C.##ANDRADE‚ L.,9,2009,0,2009
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Exploring the Role of Soluble Factors Associated with Immune Regulatory Properties of Mesenchymal Stem Cells,"BASSI, ENIO JOSE##DE ALMEIDA, DANILO CANDIDO##MENDES MORAES-VIEIRA, PEDRO MANOEL##SARAIVA CAMARA, NIELS OLSEN",4,2012,44,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Oxidative Stress and Modification of Renal Vascular Permeability Are Associated with Acute Kidney Injury during P. berghei ANKA Infection,"ELIAS, ROSA MARIA##CORREA-COSTA, MATHEUS##BARRETO, CLAUDIENE RODRIGUES##SILVA, REINALDO CORREIA##HAYASHIDA, CAROLINE Y.##CASTOLDI, ANGELA##GONCALVES, GISELLE MARTINS##BRAGA, TARCIO TEODORO##BARBOZA, RENATO##RIOS, FRANCISCO JOSE",10,AUG 31 2012,20,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Leptin as a link between the immune system and kidney-related diseases: leading actor or just a coadjuvant?,"MORAES-VIEIRA, P. M. M.##BASSI, E. J.##ARAUJO, R. C.##CAMARA, N. O. S.",4,AUG 2012,16,2012
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Leptin deficiency impairs maturation of dendritic cells and enhances induction of regulatory T and Th17 cells,"MORAES-VIEIRA, PEDRO M. M.##LAROCCA, RAFAEL A.##BASSI, ENIO J.##PERON, JEAN PIERRE S.##ANDRADE-OLIVEIRA, VINICIUS##WASINSKI, FREDERICK##ARAUJO, RONALDO##THORNLEY, THOMAS##QUINTANA, FRANCISCO J.##BASSO, ALEXANDRE S.",10,MAR 2014,35,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Leptin Resistance Is Not the Primary Cause of Weight Gain Associated With Reduced Sex Hormone Levels in Female Mice,"DA SILVA, REGINA P.##ZAMPIERI, THAIS T.##PEDROSO, JOAO A. B.##NAGAISHI, VANESSA S.##RAMOS-LOBO, ANGELA M.##FURIGO, ISADORA C.##CAMARA, NIELS O.##FRAZAO, RENATA##DONATO, JR., JOSE",9,NOV 2014,16,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,The intestinal microbiota in allogeneic hematopoietic cell transplant and graft-versus-host disease,"STAFFAS, ANNA##DA SILVA, MARINA BURGOS##VAN DEN BRINK, MARCEL R. M.",3,FEB 23 2017,45,2017
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Butyrate Attenuates Lung Inflammation by Negatively Modulating Th9 Cells,"VIEIRA, RAQUEL DE SOUZA##CASTOLDI, ANGELA##BASSO, PAULO JOSE##HIYANE, MEIRE IOSHIE##SARAIVA CAMARA, NIELS OLSEN##ALMEIDA, RAFAEL RIBEIRO",6,JAN 29 2019,3,2019
/pt/pesquisador/931/niels-olsen-saraiva-camara/,CD117(+) Dendritic and Mast Cells Are Dependent on RasGRP4 to Function as Accessory Cells for Optimal Natural Killer Cell-Mediated Responses to Lipopolysaccharide,"ZHOU, SAIJUN##TANAKA, KUMIKO##O'KEEFFE, MEREDITH##QI, MIAO##EL-ASSAAD, FATIMA##WEAVER, JAMES C.##CHEN, GANG##WEATHERALL, CHRISTOPHER##WANG, YING##GIANNAKOPOULOS, BILL",10,MAR 16 2016,0,2016
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Mesenchymal Stem Cells Attenuate Renal Fibrosis Through Immune Modulation and Remodeling Properties in a Rat Remnant Kidney Model,"SEMEDO, PATRICIA##CORREA-COSTA, MATHEUS##CENEDEZE, MARCOS ANTONIO##AVANCINI COSTA MALHEIROS, DENISE MARIA##DOS REIS, MARLENE ANTONIA##SHIMIZU, MARIA HELOISA##SEGURO, ANTONIO CARLOS##PACHECO-SILVA, ALVARO##SARAIVA CAMARA, NIELS OLSEN",9,DEC 2009,167,2009
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Induction of Heme Oxygenase-1 Can Halt and Even Reverse Renal Tubule-Interstitial Fibrosis,"CORREA-COSTA, MATHEUS##SEMEDO, PATRICIA##MONTEIRO, ANA PAULA F. S.##SILVA, REINALDO C.##PEREIRA, RAFAEL L.##GONCALVES, GISELLE M.##MARCUSSO MARQUES, GEORGIA DANIELA##CENEDEZE, MARCOS A.##FALEIROS, ANA C. G.##KELLER, ALEXANDRE C.",10,2010,48,2010
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Urinary CD20 mRNA as a surrogate of CD20-positive cells infiltration during allograft dysfunction in renal transplant patients,PONCIANO‚ V.C.##SOARES‚ M.F.##NAKA‚ É.L.##ARRUDA‚ É.F.##CENEDEZE‚ M.A.##FRANCO‚ M.F.##PACHECO-SILVA‚ A.##C{\=A}MARA‚ N.O.S.,8,2009,0,2009
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Influence of bradykinin B1 and B2 receptors in the immune response triggered by renal ischemia-reperfusion injury,WANG‚ P.H.M.##CENEDEZE‚ M.A.##PESQUERO‚ J.B.##PACHECO-SILVA‚ A.##CÂMARA‚ N.O.S.,5,2006,0,2006
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Detection of the Tim-3 ligand‚ galectin-9‚ inside the allograft during a rejection episode,NAKA‚ E.L.##PONCIANO‚ V.C.##CENEDEZE‚ M.A.##PACHECO-SILVA‚ A.##SARAIVA CÂMARA‚ N.O.,5,2009,0,2009
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Heme oxygenase 1 and renal ischemia and reperfusion injury: The impact of immunosuppressive drug,GONÇALVES‚ G.M.##CENEDEZE‚ M.A.##FEITOZA‚ C.Q.##BATISTA DE PAULA‚ C.##MACUSSO‚ G.D.##PINHEIRO‚ H.S.##TEIXEIRA‚ V.P.A.##DOS REIS‚ M.A.##PACHECO-SILVA‚ A.##CÂMARA‚ N.O.S.,10,2006,0,2006
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Brabykinin B1 Receptor Antagonism Is Beneficial in Renal Ischemia-Reperfusion Injury,"WANG, PAMELLA H. M.##CAMPANHOLLE, GABRIELA##CENEDEZE, MARCOS A.##FEITOZA, CARLA Q.##GONCALVES, GISELLE M.##LANDGRAF, RICHARDT G.##JANCAR, SONIA##PESQUERO, JOAO B.##PACHECO-SILVA, ALVARO##CAMARA, NIELS O. S.",10,2008,23,2008
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Influence of TH1/TH2 switched immune response on renal ischemia-reperfusion injury,MARQUES‚ V.P.##GONÇALVES‚ G.M.##FEITOZA‚ C.Q.##CENEDEZE‚ M.A.##FERNANDES BERTOCCHI‚ A.P.##DAMIAO‚ M.J.##PINHEIRO‚ H.S.##ANTUNES TEIXEIRA‚ V.P.##DOS REIS‚ M.A.##PACHECO-SILVA‚ A.,10,2006,0,2006
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Adipokines as Drug Targets in Diabetes and Underlying Disturbances,"ANDRADE-OLIVEIRA, VINCIUS##CAMARA, NIELS O. S.##MORAES-VIEIRA, PEDRO M.",3,2015,67,2015
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Reduced frequency of CD4(+)CD25(HIGH)FOXP3(+) cells and diminished FOXP3 expression in patients with Common Variable Immunodeficiency: A link to autoimmunity?,"GENRE, J.##ERRANTE, P. R.##KOKRON, C. M.##TOLEDO-BARROS, M.##CAMARA, N. O. S.##RIZZO, L. V.",6,AUG 2009,48,2009
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Transthyretin Antisense Oligonucleotides Lower Circulating RBP4 Levels and Improve Insulin Sensitivity in Obese Mice,"ZEMANY, LAURA##BHANOT, SANJAY##PERONI, ODILE D.##MURRAY, SUSAN F.##MORAES-VIEIRA, PEDRO M.##CASTOLDI, ANGELA##MANCHEM, PRASAD##GUO, SHULING##MONIA, BRETT P.##KAHN, BARBARA B.",10,MAY 2015,21,2015
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Simvastatin ameliorates experimental autoimmune encephalomyelitis by inhibiting Th1/Th17 response and cellular infiltration,"DE OLIVEIRA, DANIEL MAY##LOBATO DE OLIVEIRA, ENEDINA MARIA##RAMIRES FERRARI, MERARI DE FATIMA##SEMEDO, PATRICIA##HIYANE, MEIRE IOSHIE##CENEDEZE, MARCOS ANTONIO##PACHECO-SILVA, ALVARO##SARAIVA CAMARA, NIELS OLSEN##SCHATZMANN PERON, JEAN PIERRE",9,DEC 2015,11,2015
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Administration of alpha-Galactosylceramide Improves Adenine-Induced Renal Injury,"AGUIAR, CRISTHIANE FAVERO##NAFFAH-DE-SOUZA, CRISTIANE##CASTOLDI, ANGELA##CORREA-COSTA, MATHEUS##BRAGA, TARCIO T.##NAKA, ERIKA L.##AMANO, MARIANE T.##ABATE, DEBORA T. R. S.##HIYANE, MEIRE I.##CENEDEZE, MARCOS A.",10,2015,5,2015
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Balance between the two kinin receptors in the progression of experimental focal and segmental glomerulosclerosis in mice,"PEREIRA, RAFAEL LUIZ##FERREIRA FELIZARDO, RAPHAEL JOSE##CENEDEZE, MARCOS ANTOINO##HIYANE, MEIRE IOSHIE##BASSI, ENIO JOSE##AMANO, MARIANE TAMI##TAEMI ORIGASSA, CLARICE SYLVIA##SILVA, REINALDO CORREIA##AGUIAR, CRISTHIANE FAVERO##CARNEIRO, SYLVIA MENDES",10,JUN 2014,6,2014
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Contribution of CD4+ T cells to the early mechanisms of ischemia- reperfusion injury in a mouse model of acute renal failure,H.S. PINHEIRO##N.O.S. CAMARA##I.L. NORONHA##I.L. MAUGERI##M.F. FRANCO##J.O.A.P. MEDINA##A. PACHECO-SILVA,7,Abr. 2007,0,2007
/pt/pesquisador/931/niels-olsen-saraiva-camara/,Physical exercise contributes to cisplatin-induced nephrotoxicity protection with decreased CD4+T cells activation,"SAITO MIYAGI, MARIANA YASUE##LATANCIA, MARCELA TEATIN##TESTAGROSSA, LEONARDO ABREU##DE ANDRADE-OLIVEIRA, VINICIUS##PEREIRA, WELBERT OLIVEIRA##HIYANE, MEIRE IOSHIE##ENJIU, LUCAS MACERATESI##PISCIOTTANO, MARCUS##LEITE SEELAENDER, MARILIA CERQUEIRA##SARAIVA CAMARA, NIELS OLSEN",10,SEP 2018,0,2018
